ID_Cliente_ou_Indice_Teste,Score_Risco_Churn,Classe_Predita_Churn,Classe_Real_Churn
708190158,0.7066666666666667,1,1
789023508,0.006666666666666667,0,0
721513833,0.04666666666666667,0,0
804437658,0.016666666666666666,0,0
772725408,0.10333333333333333,0,0
717384183,0.0033333333333333335,0,0
709104333,0.15333333333333332,0,0
709679658,0.023333333333333334,0,0
714414483,0.05333333333333334,0,0
788761608,0.22666666666666666,0,0
797238108,0.0,0,0
718161708,0.0033333333333333335,0,0
788752833,0.0,0,0
717991533,0.01,0,0
714917583,0.03666666666666667,0,0
711655683,0.16666666666666666,0,0
789990333,0.0,0,0
717211608,0.016666666666666666,0,0
717500133,0.12,0,0
718338708,0.02,0,0
778686408,0.02,0,0
720674133,0.03666666666666667,0,0
755262933,0.37333333333333335,0,0
787623858,0.17666666666666667,0,0
719344608,0.01,0,0
720608658,0.0,0,0
716378658,0.16666666666666666,0,0
711866358,0.12666666666666668,0,0
720364158,0.0033333333333333335,0,0
713652783,0.06,0,0
716102583,0.12666666666666668,0,0
719161683,0.04666666666666667,0,0
749571633,0.03,0,0
709465758,0.6733333333333333,1,0
804415083,0.45666666666666667,0,1
801037833,0.02,0,0
714524583,0.41,0,1
715347783,0.13333333333333333,0,0
787482033,0.9233333333333333,1,1
712867983,0.03,0,0
779331558,0.6766666666666666,1,0
715363908,0.0033333333333333335,0,0
718994583,0.0033333333333333335,0,0
714100008,0.85,1,1
713995233,0.006666666666666667,0,0
717748608,0.37666666666666665,0,1
708496833,0.6866666666666666,1,1
713985183,0.006666666666666667,0,0
770878458,0.013333333333333334,0,0
718501983,0.01,0,0
827360883,0.18,0,0
708722583,0.07,0,0
718921683,0.4633333333333333,0,0
716893683,0.7,1,1
826266483,0.05333333333333334,0,0
714418158,0.10333333333333333,0,0
712757808,0.61,1,0
789744033,0.02666666666666667,0,0
712927383,0.82,1,1
710257683,0.04666666666666667,0,0
710831133,0.0033333333333333335,0,0
712521783,0.01,0,0
715880283,0.01,0,0
771488583,0.05,0,0
716273133,0.06,0,0
711029358,0.24,0,0
720075558,0.07333333333333333,0,0
710819733,0.46,0,1
713453733,0.0033333333333333335,0,0
771429408,0.27,0,0
708331758,0.09333333333333334,0,0
818993508,0.0,0,0
798699033,0.0033333333333333335,0,0
780200208,0.0033333333333333335,0,0
716044383,0.02666666666666667,0,0
779116158,0.006666666666666667,0,0
716176683,0.0033333333333333335,0,0
719117433,0.0033333333333333335,0,0
719944458,0.06666666666666667,0,0
778919583,0.0,0,0
712627083,0.7866666666666666,1,1
716511483,0.13,0,0
800869758,0.0,0,0
771224358,0.006666666666666667,0,0
708724908,0.016666666666666666,0,0
815015283,0.02,0,0
713008308,0.10333333333333333,0,0
771342183,0.9866666666666667,1,1
767348733,0.02666666666666667,0,0
713027058,0.9933333333333333,1,1
720836808,0.023333333333333334,0,0
714276408,0.9433333333333334,1,1
772273983,0.9866666666666667,1,1
713828208,0.5033333333333333,1,0
772684833,0.013333333333333334,0,0
716210283,0.2866666666666667,0,0
771630783,0.0033333333333333335,0,0
718611333,0.013333333333333334,0,0
708727983,0.29,0,0
714753258,0.12666666666666668,0,0
809811858,0.96,1,1
712378983,0.18,0,1
711589758,0.006666666666666667,0,0
789309558,0.043333333333333335,0,0
715215108,0.006666666666666667,0,0
712010358,0.7366666666666667,1,1
788667408,0.0,0,0
772426383,0.02666666666666667,0,0
771527508,0.02,0,0
721506708,0.09,0,0
709554483,0.09,0,0
716297658,0.2966666666666667,0,0
711816108,0.95,1,1
779701983,0.016666666666666666,0,0
721279083,0.17666666666666667,0,0
711245433,0.9933333333333333,1,1
714479358,0.58,1,1
714909108,0.08333333333333333,0,0
815826708,0.03333333333333333,0,0
720769533,0.03,0,0
719724933,0.0033333333333333335,0,0
710794983,0.02,0,0
713982108,0.13333333333333333,0,0
788826408,0.05,0,0
711550983,0.0033333333333333335,0,0
815484783,0.15666666666666668,0,0
769720683,0.07666666666666666,0,0
711397533,0.13333333333333333,0,0
710401458,0.17333333333333334,0,0
710456658,0.0033333333333333335,0,0
778180158,0.01,0,0
713934633,0.19,0,1
708404883,0.18666666666666668,0,0
712984983,0.01,0,0
758833758,0.006666666666666667,0,0
821889858,0.83,1,1
719469333,0.03333333333333333,0,0
710155158,0.7033333333333334,1,1
720512433,0.4533333333333333,0,1
712177908,0.0,0,0
720462633,0.6133333333333333,1,0
709879458,0.6666666666666666,1,0
709547658,0.37666666666666665,0,1
710297133,0.07,0,0
715547058,0.93,1,1
712373208,0.9166666666666666,1,1
708971583,0.13,0,0
787568433,0.0,0,0
713600958,0.10666666666666667,0,0
709791333,0.0033333333333333335,0,0
710202783,0.37666666666666665,0,0
756065433,0.12,0,0
809459733,0.043333333333333335,0,0
708358683,0.18,0,0
718899708,0.16,0,0
823833483,0.07,0,0
711102858,0.53,1,1
719125158,0.05333333333333334,0,0
772116408,0.08333333333333333,0,0
714363858,0.4266666666666667,0,0
808279158,0.04,0,0
714657108,0.05,0,0
719666283,0.023333333333333334,0,0
712290258,0.0033333333333333335,0,0
821339433,0.0033333333333333335,0,0
788595183,0.03,0,0
708944958,0.02,0,0
720980958,0.02666666666666667,0,0
818308533,0.5333333333333333,1,0
710303208,0.013333333333333334,0,0
819214233,0.0033333333333333335,0,0
822121608,0.006666666666666667,0,0
778921908,0.01,0,0
717866133,0.2,0,0
708536283,0.4866666666666667,0,1
769935783,0.09333333333333334,0,0
715485483,0.5466666666666666,1,1
718205283,0.006666666666666667,0,0
711679533,0.043333333333333335,0,0
755420433,0.5833333333333334,1,0
718162908,0.5866666666666667,1,0
713884458,0.0033333333333333335,0,0
717376758,0.0,0,0
717624708,0.66,1,1
720340383,0.01,0,0
721165608,0.04666666666666667,0,0
709707033,0.89,1,1
781306758,0.7733333333333333,1,1
708525108,0.0,0,0
720521808,0.03,0,0
772098858,0.006666666666666667,0,0
708382083,0.5233333333333333,1,0
755593983,0.043333333333333335,0,0
713856708,0.043333333333333335,0,0
771852483,0.11333333333333333,0,0
809452383,0.006666666666666667,0,0
713010483,0.08666666666666667,0,0
721220583,0.0,0,0
715321008,0.8066666666666666,1,1
806824908,0.023333333333333334,0,0
794507133,0.6633333333333333,1,1
711178383,0.19333333333333333,0,0
717843783,0.023333333333333334,0,0
716094333,0.016666666666666666,0,0
714052158,0.3466666666666667,0,1
772286658,0.36666666666666664,0,1
779608083,0.14,0,0
721415658,0.06666666666666667,0,0
715992558,0.04666666666666667,0,0
773448558,0.33,0,0
711148308,0.0,0,0
713809833,0.01,0,0
720585183,0.04666666666666667,0,0
716565258,0.7033333333333334,1,0
771359958,0.10333333333333333,0,0
767333808,0.04666666666666667,0,0
739021908,0.09666666666666666,0,0
712795833,0.81,1,1
719354433,0.06,0,0
711734508,0.2633333333333333,0,0
708397008,0.016666666666666666,0,0
717202083,0.9966666666666667,1,1
713334483,0.9033333333333333,1,1
801508383,0.0033333333333333335,0,0
715102308,0.2633333333333333,0,0
710116833,0.9533333333333334,1,1
718452633,0.96,1,1
710482533,0.043333333333333335,0,0
789523683,0.023333333333333334,0,0
711210633,0.06666666666666667,0,0
770985633,0.023333333333333334,0,0
713536158,0.4266666666666667,0,0
708899283,0.0,0,0
720314583,0.03,0,0
716371308,0.023333333333333334,0,0
709841433,0.01,0,0
708147108,0.09333333333333334,0,0
718692258,0.023333333333333334,0,0
778742358,0.3933333333333333,0,0
712084383,0.02666666666666667,0,0
714005508,0.06666666666666667,0,0
795232683,0.023333333333333334,0,0
714892533,0.30333333333333334,0,0
714317058,0.24,0,0
799825758,0.06333333333333334,0,0
710904708,0.016666666666666666,0,0
797414733,0.18,0,0
808981608,0.09333333333333334,0,0
715767033,0.01,0,0
774437583,0.21666666666666667,0,0
712563408,0.6166666666666667,1,1
716573058,0.9533333333333334,1,1
709126833,0.02,0,0
768490458,0.9133333333333333,1,1
789197508,0.06666666666666667,0,0
717389433,0.10666666666666667,0,0
720050208,0.1,0,0
709157133,0.03333333333333333,0,0
720015183,0.0033333333333333335,0,0
721344858,0.33,0,0
767114958,0.05,0,0
718428033,0.0,0,0
710005683,0.06333333333333334,0,0
757675158,0.0,0,0
710679933,0.82,1,1
802449933,0.02,0,0
710676483,0.01,0,0
720892833,0.016666666666666666,0,0
718032483,0.006666666666666667,0,0
789430083,0.006666666666666667,0,0
720563058,0.0033333333333333335,0,0
772313358,0.14666666666666667,0,0
715855083,0.24666666666666667,0,0
765692658,0.01,0,0
719971458,0.07333333333333333,0,0
719680908,0.013333333333333334,0,0
811713408,0.0033333333333333335,0,0
768687183,0.20333333333333334,0,0
718528008,0.03,0,0
824812983,0.006666666666666667,0,0
710926383,0.016666666666666666,0,0
708846183,0.01,0,0
709665783,0.016666666666666666,0,0
778170633,0.10666666666666667,0,0
721335558,0.006666666666666667,0,0
710595783,0.006666666666666667,0,0
779528658,0.37,0,0
712840608,0.03,0,0
712370208,0.12,0,0
718011783,0.14333333333333334,0,0
721247883,0.01,0,0
719216508,0.0033333333333333335,0,0
820587258,0.30333333333333334,0,0
718645308,0.0,0,0
714477408,0.6466666666666666,1,1
717482658,0.05,0,0
713257083,0.043333333333333335,0,0
718394658,0.11333333333333333,0,0
768848658,0.07333333333333333,0,0
720497958,0.38666666666666666,0,0
715746633,0.056666666666666664,0,0
821336133,0.1,0,0
708655983,0.92,1,0
778228458,0.13666666666666666,0,0
789611283,0.24666666666666667,0,0
817197333,0.19333333333333333,0,0
715511658,0.6066666666666667,1,0
789196158,0.03333333333333333,0,0
720840108,0.12,0,0
772105608,0.016666666666666666,0,0
772687983,0.4866666666666667,0,0
715908558,0.01,0,0
710745633,0.04666666666666667,0,0
714531108,0.06333333333333334,0,0
721502958,0.14333333333333334,0,0
711551958,0.9166666666666666,1,1
717114708,0.01,0,0
712319058,0.09,0,0
717724233,0.03333333333333333,0,0
792524358,0.08666666666666667,0,0
708997833,0.09333333333333334,0,0
753226158,0.04,0,0
827631483,0.17333333333333334,0,0
718583133,0.0,0,0
716931183,0.07,0,0
714474483,0.01,0,0
784798683,0.8333333333333334,1,0
710014683,0.05333333333333334,0,0
713847858,0.9866666666666667,1,1
716056158,0.8633333333333333,1,1
716870583,0.12333333333333334,0,0
710295858,0.0033333333333333335,0,0
813905508,0.0033333333333333335,0,0
828294933,0.78,1,1
721028283,0.013333333333333334,0,0
710563458,0.043333333333333335,0,0
795855258,0.01,0,0
810220833,0.10666666666666667,0,0
778837083,0.39666666666666667,0,1
713976258,0.006666666666666667,0,0
779486433,0.023333333333333334,0,0
779348358,0.7966666666666666,1,1
719813058,0.0,0,0
710251608,0.11333333333333333,0,0
713822208,0.9366666666666666,1,1
717017808,0.043333333333333335,0,0
737933883,0.043333333333333335,0,0
711041508,0.11666666666666667,0,0
794682483,0.06666666666666667,0,0
714514008,0.9566666666666667,1,1
711427458,0.02666666666666667,0,0
717561108,0.43666666666666665,0,0
719337408,0.2833333333333333,0,0
780865308,0.06333333333333334,0,0
709965858,0.016666666666666666,0,0
712765158,0.29,0,0
780602733,0.02666666666666667,0,0
801728658,0.19666666666666666,0,0
712256358,0.043333333333333335,0,0
717364458,0.013333333333333334,0,0
761544333,0.14,0,0
801385458,0.016666666666666666,0,0
790006383,0.02,0,0
716516208,0.02,0,0
770817783,0.22,0,0
716682258,0.09333333333333334,0,0
708573933,0.056666666666666664,0,0
711382458,0.9566666666666667,1,1
809818008,0.22666666666666666,0,0
716230158,0.016666666666666666,0,0
772514808,0.2,0,0
788122533,0.23,0,0
712340733,0.24,0,0
717207408,0.05,0,0
716512383,0.01,0,0
714259533,0.016666666666666666,0,0
788739633,0.5466666666666666,1,1
714222183,0.0033333333333333335,0,0
712104333,0.0033333333333333335,0,0
789307833,0.16,0,0
784725333,0.21,0,0
789025083,0.006666666666666667,0,0
720904233,0.38666666666666666,0,0
708482658,0.006666666666666667,0,0
708705783,0.49,0,1
719623083,0.07666666666666666,0,0
780064983,0.06666666666666667,0,0
711614658,0.30333333333333334,0,0
772036233,0.02666666666666667,0,0
709816158,0.14,0,0
719601708,0.2633333333333333,0,0
816312633,0.22,0,0
716027208,0.21333333333333335,0,0
779310033,0.9033333333333333,1,1
789491058,0.023333333333333334,0,0
719334408,0.03,0,0
719342808,0.006666666666666667,0,0
718640508,0.043333333333333335,0,0
788705358,0.08,0,0
710719683,0.0,0,0
714840858,0.03333333333333333,0,0
816078708,0.18666666666666668,0,0
714296358,0.023333333333333334,0,0
721282908,0.09666666666666666,0,0
816829608,0.5266666666666666,1,0
714548733,0.12333333333333334,0,0
720950283,0.30666666666666664,0,1
714187533,0.52,1,0
824915208,0.0,0,0
713316558,0.04666666666666667,0,0
789556533,0.04,0,0
812446158,0.15666666666666668,0,0
816013383,0.7766666666666666,1,1
716350008,0.023333333333333334,0,0
711339258,0.07666666666666666,0,0
709106358,0.28,0,0
716875083,0.36333333333333334,0,0
712253058,0.0033333333333333335,0,0
716328558,0.06333333333333334,0,0
794573883,0.07,0,0
779305008,0.013333333333333334,0,0
779803008,0.02666666666666667,0,0
713314533,0.82,1,1
810493458,0.01,0,0
712549758,0.16666666666666666,0,0
719532108,0.006666666666666667,0,0
711267633,0.97,1,1
814752558,0.13333333333333333,0,0
717580458,0.86,1,1
767058183,0.1,0,0
713761608,0.07333333333333333,0,0
712996833,0.0033333333333333335,0,0
709443633,0.03333333333333333,0,0
710986758,0.03,0,0
772137183,0.8033333333333333,1,1
778260108,0.0033333333333333335,0,0
714647808,0.02666666666666667,0,0
719358333,0.4766666666666667,0,0
715956258,0.6433333333333333,1,0
818926833,0.44666666666666666,0,0
713700258,0.01,0,0
827476983,0.5833333333333334,1,1
788797983,0.02,0,0
712578933,0.9033333333333333,1,1
711964533,0.22666666666666666,0,0
711315783,0.17666666666666667,0,0
713374533,0.0,0,0
779725833,0.02666666666666667,0,0
709618308,0.4066666666666667,0,0
770135358,0.0,0,0
787605558,0.04,0,0
720264783,0.01,0,0
711935283,0.69,1,1
711521958,0.03333333333333333,0,0
756658083,0.013333333333333334,0,0
790048158,0.10666666666666667,0,0
711574008,0.37,0,0
710929233,0.0033333333333333335,0,0
769985883,0.11333333333333333,0,0
714243408,0.0,0,0
718570158,0.013333333333333334,0,0
719661558,0.016666666666666666,0,0
708319908,0.36666666666666664,0,1
813961233,0.013333333333333334,0,0
714148758,0.07,0,0
795844983,0.13,0,0
789167658,0.03666666666666667,0,0
819977058,0.006666666666666667,0,0
708770883,0.02666666666666667,0,0
715921758,0.16333333333333333,0,0
780126033,0.16666666666666666,0,1
766381908,0.0,0,0
819151083,0.05,0,0
714687858,0.006666666666666667,0,0
709793133,0.35,0,0
718489608,0.0033333333333333335,0,0
789261558,0.03,0,0
715043508,0.5766666666666667,1,0
714831033,0.09666666666666666,0,0
715459158,0.04666666666666667,0,0
711392508,0.006666666666666667,0,0
817035108,0.03666666666666667,0,0
715311183,0.013333333333333334,0,0
714069858,0.2833333333333333,0,0
788820933,0.02,0,0
714835833,0.06666666666666667,0,0
771040758,0.056666666666666664,0,0
716430933,0.13,0,0
794482158,0.32,0,0
718451133,0.02666666666666667,0,0
712165308,0.07666666666666666,0,0
716332533,0.0033333333333333335,0,0
720299283,0.056666666666666664,0,0
712814658,0.0,0,0
718337733,0.0,0,0
712114458,0.03,0,0
817908783,0.03,0,0
714006333,0.94,1,1
720119808,0.22333333333333333,0,0
710736558,0.17,0,0
770956158,0.0,0,0
780727833,0.03666666666666667,0,0
714957108,0.10666666666666667,0,0
713343333,0.0033333333333333335,0,0
717241233,0.016666666666666666,0,0
712112733,0.04,0,0
713152383,0.02,0,0
713422083,0.6266666666666667,1,1
718799958,0.06,0,0
767269908,0.18666666666666668,0,0
719400108,0.06666666666666667,0,0
713767383,0.15,0,0
719490108,0.023333333333333334,0,0
756736008,0.03666666666666667,0,0
769574883,0.4266666666666667,0,0
802101858,0.023333333333333334,0,0
771592458,0.0,0,0
719848008,0.07333333333333333,0,0
708271833,0.056666666666666664,0,0
711360783,0.006666666666666667,0,0
778377183,0.0,0,0
770038983,0.49333333333333335,0,1
718913358,0.76,1,1
827970933,0.0,0,0
711039633,0.10333333333333333,0,0
708373083,0.94,1,1
788741733,0.016666666666666666,0,0
717765183,0.006666666666666667,0,0
793625583,0.006666666666666667,0,0
823606983,0.07333333333333333,0,0
809984133,0.07333333333333333,0,0
712815858,0.043333333333333335,0,0
826723308,0.23,0,0
720486408,0.0033333333333333335,0,0
779037408,0.02666666666666667,0,0
751283658,0.0,0,0
779839758,0.0033333333333333335,0,0
712412958,0.02,0,0
708434733,0.06,0,0
716142858,0.03,0,0
720648483,0.34,0,0
718026858,0.0,0,0
710790258,0.05,0,0
787475433,0.02,0,0
712727283,0.05333333333333334,0,0
812488608,0.006666666666666667,0,0
789469083,0.2733333333333333,0,0
769053033,0.46,0,1
713630733,0.11333333333333333,0,0
779661033,0.04,0,0
715774833,0.0,0,0
806189658,0.0,0,0
716093133,0.043333333333333335,0,0
794514108,0.15666666666666668,0,0
788252358,0.0,0,0
717819633,0.06,0,0
779643858,0.0033333333333333335,0,0
716549058,0.18666666666666668,0,0
817970208,0.0033333333333333335,0,0
805458933,0.02666666666666667,0,0
789942033,0.9766666666666667,1,1
717626508,0.03,0,0
708637758,0.37333333333333335,0,0
827117808,0.8133333333333334,1,1
708907833,0.14,0,0
711052308,0.016666666666666666,0,0
788709408,0.06666666666666667,0,0
719123958,0.9733333333333334,1,1
787261008,0.0,0,0
714147858,0.06333333333333334,0,0
716742483,0.04,0,0
772288758,0.06333333333333334,0,0
718370733,0.06,0,0
716319258,0.01,0,0
826709658,0.99,1,1
711794358,0.7333333333333333,1,1
779065458,0.013333333333333334,0,0
797166633,0.06,0,0
779412783,0.0033333333333333335,0,0
716635758,0.04666666666666667,0,0
718675158,0.5233333333333333,1,1
718227033,0.03,0,0
780638958,0.0033333333333333335,0,0
801709308,0.11666666666666667,0,0
716987358,0.7,1,1
719513733,0.08666666666666667,0,0
716756133,0.0,0,0
737925558,0.07666666666666666,0,0
709411383,0.0,0,0
778853358,0.11333333333333333,0,0
713971608,0.04,0,0
712777233,0.77,1,1
709984083,0.0,0,0
713924283,0.24666666666666667,0,1
711834708,0.09333333333333334,0,0
716981358,0.0033333333333333335,0,0
713685033,0.9766666666666667,1,1
712381683,0.10666666666666667,0,0
718123608,0.013333333333333334,0,0
709716258,0.03666666666666667,0,0
772054458,0.01,0,0
789481233,0.67,1,1
713668158,0.8033333333333333,1,1
817977933,0.58,1,1
718372458,0.043333333333333335,0,0
780219483,0.02666666666666667,0,0
715076358,0.8533333333333334,1,1
717463608,0.01,0,0
779656908,0.04666666666666667,0,0
772063308,0.0033333333333333335,0,0
813499458,0.6966666666666667,1,1
718345233,0.8133333333333334,1,0
773297508,0.04666666666666667,0,0
716437533,0.03,0,0
710363433,0.07666666666666666,0,0
710844408,0.72,1,0
709861008,0.07,0,0
717954333,0.0033333333333333335,0,0
716022258,0.8433333333333334,1,1
712998033,0.91,1,1
720537633,0.016666666666666666,0,0
712821333,0.23666666666666666,0,0
709487058,0.17,0,0
711594858,0.0,0,0
709009833,0.05,0,0
713114133,0.9333333333333333,1,1
718399233,0.06,0,0
787492908,0.02666666666666667,0,0
710453283,0.0033333333333333335,0,0
772339383,0.04666666666666667,0,0
757722708,0.03,0,0
718265658,0.0,0,0
817240833,0.01,0,0
769463433,0.043333333333333335,0,0
827451333,0.9266666666666666,1,1
718875483,0.006666666666666667,0,0
742552683,0.04666666666666667,0,0
787581858,0.17,0,0
713533983,0.05,0,0
772539558,0.09666666666666666,0,0
716354883,0.83,1,1
720983733,0.6833333333333333,1,1
779866458,0.01,0,0
711183558,0.006666666666666667,0,0
716697708,0.38666666666666666,0,1
709220583,0.5433333333333333,1,0
720252858,0.20666666666666667,0,0
717835908,0.14,0,0
796931508,0.98,1,1
771067308,0.043333333333333335,0,0
798022683,0.9,1,1
787669233,0.09,0,0
709990983,0.11333333333333333,0,0
709913733,0.006666666666666667,0,0
720776508,0.17333333333333334,0,0
708790833,0.056666666666666664,0,0
714311583,0.22666666666666666,0,0
717478983,0.04666666666666667,0,0
721179708,0.12666666666666668,0,0
714811533,0.16,0,0
738062658,0.26666666666666666,0,0
708160008,0.06666666666666667,0,0
786557358,0.43333333333333335,0,0
712589658,0.21333333333333335,0,0
717600483,0.11333333333333333,0,0
749067633,0.04666666666666667,0,0
798047583,0.016666666666666666,0,0
712988958,0.03,0,0
758965158,0.013333333333333334,0,0
778929783,0.91,1,1
778255083,0.02,0,0
720281508,0.0,0,0
720992883,0.0,0,0
798114033,0.11333333333333333,0,0
711985833,0.07666666666666666,0,0
714638883,0.14666666666666667,0,0
721228308,0.9966666666666667,1,1
709175208,0.006666666666666667,0,0
719022558,0.02,0,0
709794333,0.06,0,0
813213558,0.013333333333333334,0,0
819997983,0.02,0,0
716439258,0.02666666666666667,0,0
827888433,0.24666666666666667,0,0
772207683,0.0033333333333333335,0,0
718979733,0.006666666666666667,0,0
779198133,0.16666666666666666,0,0
710975883,0.13666666666666666,0,0
711126483,0.02666666666666667,0,0
717166383,0.0033333333333333335,0,0
782802033,0.31,0,1
715942683,0.12333333333333334,0,0
788684508,0.23,0,0
708385533,0.7166666666666667,1,1
771809733,0.8766666666666667,1,1
786546783,0.023333333333333334,0,0
819002508,0.15666666666666668,0,0
743912958,0.006666666666666667,0,0
713094483,0.043333333333333335,0,0
789690483,0.26666666666666666,0,0
711766758,0.0,0,0
711765708,0.16333333333333333,0,0
753233733,0.056666666666666664,0,0
783554958,0.26,0,0
708874533,0.9266666666666666,1,1
709219533,0.02666666666666667,0,0
718795083,0.006666666666666667,0,0
719073483,0.9866666666666667,1,1
715545933,0.08333333333333333,0,0
714621183,0.0,0,0
710555433,0.9366666666666666,1,1
826130133,0.12666666666666668,0,0
718303683,0.14666666666666667,0,1
712374708,0.06333333333333334,0,0
714945708,0.66,1,1
719019483,0.20666666666666667,0,0
720401658,0.7933333333333333,1,1
718708908,0.05,0,0
789466008,0.12,0,0
721268133,0.08,0,0
710207208,0.056666666666666664,0,0
715328658,0.2833333333333333,0,1
808796208,0.18,0,0
779601783,0.01,0,0
788038383,0.056666666666666664,0,0
718301508,0.06333333333333334,0,0
714496083,0.28,0,0
718737708,0.05,0,0
710387583,0.19,0,0
779610033,0.55,1,1
753208833,0.0,0,0
711658758,0.03666666666666667,0,0
717405408,0.02,0,0
718576908,0.22,0,0
712096758,0.01,0,0
712405908,0.13333333333333333,0,0
789625383,0.04666666666666667,0,0
788782008,0.13666666666666666,0,0
719318583,0.71,1,1
716263533,0.02,0,0
789180933,0.05333333333333334,0,0
708542283,0.01,0,0
708084558,0.35,0,1
820085808,0.0,0,0
713081583,0.0033333333333333335,0,0
778486008,0.09,0,0
710691633,0.01,0,0
715080258,0.016666666666666666,0,0
789827208,0.016666666666666666,0,0
715406658,0.8466666666666667,1,1
713183508,0.0,0,0
815062383,0.2966666666666667,0,0
713755458,0.6933333333333334,1,1
710749458,0.03333333333333333,0,0
720513333,0.05333333333333334,0,0
712659408,0.0033333333333333335,0,0
721514883,0.006666666666666667,0,0
714893733,0.11333333333333333,0,0
815838633,0.21333333333333335,0,0
769911858,0.10333333333333333,0,0
716436483,0.9266666666666666,1,0
720128658,0.8066666666666666,1,1
709367433,0.1,0,0
711263058,0.006666666666666667,0,0
711220683,0.0033333333333333335,0,0
712952283,0.0,0,0
713003358,0.93,1,1
780045708,0.03333333333333333,0,0
710084883,0.20666666666666667,0,0
708938508,0.013333333333333334,0,0
758787333,0.07666666666666666,0,0
709275558,0.61,1,0
710635083,0.30333333333333334,0,0
719061933,0.043333333333333335,0,0
718699683,0.29,0,0
714882258,0.0,0,0
721032633,0.76,1,1
717278808,0.32666666666666666,0,0
807596358,0.0033333333333333335,0,0
709839858,0.24,0,0
711272058,0.016666666666666666,0,0
720753183,0.04666666666666667,0,0
715019883,0.01,0,0
809937933,0.0033333333333333335,0,0
763895958,0.6833333333333333,1,1
779187783,0.17333333333333334,0,0
712843983,0.95,1,1
818770008,0.06333333333333334,0,0
710978058,0.04666666666666667,0,0
721399833,0.0,0,0
713299758,0.04666666666666667,0,0
709319658,0.8133333333333334,1,1
708555633,0.03,0,0
717296808,0.03,0,0
716159958,0.0,0,0
709615458,0.023333333333333334,0,0
803968233,0.1,0,0
812973708,0.016666666666666666,0,0
720761208,0.94,1,1
714847983,0.0033333333333333335,0,0
757527033,0.016666666666666666,0,0
711826983,0.8533333333333334,1,1
813901458,0.043333333333333335,0,0
818929158,0.5933333333333334,1,0
709243533,0.0,0,0
826414083,0.02,0,0
788912658,0.21666666666666667,0,0
769200858,0.013333333333333334,0,0
772139433,0.05,0,0
712235433,1.0,1,1
710512833,0.0033333333333333335,0,0
721315233,0.023333333333333334,0,0
773257233,0.0,0,0
713709258,0.0,0,0
720182658,0.006666666666666667,0,0
790099758,0.3,0,0
708402333,0.0,0,0
714759708,0.0033333333333333335,0,0
716535408,0.0033333333333333335,0,0
712865583,0.02666666666666667,0,0
789964983,0.9733333333333334,1,1
719504433,0.09333333333333334,0,0
715773783,0.97,1,1
770721858,0.18666666666666668,0,0
814776033,0.013333333333333334,0,0
714557583,0.006666666666666667,0,0
779848383,0.88,1,1
824789283,0.07666666666666666,0,0
717327783,0.06,0,0
779754408,0.0,0,0
720595083,0.013333333333333334,0,0
712507758,0.056666666666666664,0,0
803587533,0.0,0,0
710725383,0.11,0,0
708829758,0.12666666666666668,0,0
794664183,0.07666666666666666,0,0
715162608,0.8333333333333334,1,1
710061783,0.37333333333333335,0,1
709534083,0.71,1,1
709530408,0.02666666666666667,0,0
709950858,0.03,0,0
720515883,0.09666666666666666,0,0
778567983,0.01,0,0
789871233,0.0033333333333333335,0,0
714358008,0.013333333333333334,0,0
718739508,0.0033333333333333335,0,0
715964058,0.0033333333333333335,0,0
709822008,0.0,0,0
716019333,0.0,0,0
720689583,0.043333333333333335,0,0
711635358,0.25,0,0
788386908,0.013333333333333334,0,0
710603958,0.05,0,0
712302783,0.02666666666666667,0,0
716805408,0.006666666666666667,0,0
709560258,1.0,1,1
714900408,0.26,0,0
815515158,0.0,0,0
778971408,0.14333333333333334,0,0
718596858,0.03,0,0
720729108,0.07,0,0
713843283,0.18,0,0
709375158,0.02666666666666667,0,0
809296308,0.09666666666666666,0,0
716944983,0.36333333333333334,0,0
755996583,0.8133333333333334,1,1
710273658,0.1,0,0
779681433,0.7566666666666667,1,1
716364408,0.04,0,0
716438433,0.03,0,0
720422358,0.04,0,0
708298233,0.7,1,1
788930358,0.006666666666666667,0,0
709444983,0.79,1,1
718682883,0.14,0,0
820108008,0.13,0,0
796544133,0.013333333333333334,0,0
719413383,0.05333333333333334,0,0
713653983,0.0033333333333333335,0,0
717177783,0.2733333333333333,0,0
721269108,0.0,0,0
779916408,0.12333333333333334,0,0
787578183,0.08333333333333333,0,0
815104608,0.07666666666666666,0,0
789362058,0.10666666666666667,0,0
715783758,0.18,0,0
825767658,0.16333333333333333,0,0
712420833,0.23333333333333334,0,0
712144158,0.7133333333333334,1,1
778459833,0.07666666666666666,0,0
714652383,0.006666666666666667,0,0
756598833,0.09333333333333334,0,0
710982858,0.03333333333333333,0,0
714045783,0.8,1,1
720714933,0.06333333333333334,0,0
713977308,0.056666666666666664,0,0
783542133,0.10666666666666667,0,0
758211483,0.08,0,0
720449208,0.056666666666666664,0,0
714533058,0.0,0,0
805259733,0.45666666666666667,0,0
789541458,0.02666666666666667,0,0
788641758,0.02,0,0
717521508,0.03666666666666667,0,0
802878408,0.05333333333333334,0,0
718524783,0.98,1,1
719152383,0.06,0,0
716948283,0.09666666666666666,0,0
718342158,0.6633333333333333,1,1
713325108,0.14,0,0
708635058,0.0033333333333333335,0,0
708451233,0.02666666666666667,0,0
708880683,0.03666666666666667,0,0
